"CODE","ID","NOWAGE","NAME","GENDER","INVEST_TOT","R_DATE","F_TYPE","F_SELECT","GOALMONEY","GOALTIME","SAVEDMONEY","POSITIVEMONEY","REQUIRETIME","SHORTAGEMONEY","SURPLUSMONEY","REQUIREMONEY_M","HOME_SELECT","HOME_REGION","HOME_TYPE","HOME_M","EDU_N","EDU_1","EDU_2","RETIRE_P","RETIRE_PAY","RETIRE_G","ETC_GOAL"
"58294483","test01",46,"시험용",1,23,"2017-04-29 02:01:42",2,0,5827,7,0,3,10,5551,0,63,0,0,0,0,2,7,10,0,0,0,"목돈만들기"
"58294483","test01",46,"시험용",1,23,"2017-04-29 02:01:42",3,0,20127,23,9631,3,21,13499,0,31,0,0,0,0,0,0,0,193,18893,1,"목돈만들기"
"58294483","test01",46,"시험용",1,23,"2017-04-29 02:01:42",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,18893,1,"목돈만들기"
"95023339","test01",24,"시험용",0,29,"2017-04-29 02:01:42",0,0,11718,7,0,10,7,10800,0,128,0,1,2152,30,0,0,0,0,0,0,"목돈만들기"
"95023339","test01",24,"시험용",0,29,"2017-04-29 02:01:43",1,1,4250,9,0,13,2,2537,0,32,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"95023339","test01",24,"시험용",0,29,"2017-04-29 02:01:43",2,0,4902,12,0,2,13,4544,0,27,0,0,0,0,1,12,0,0,0,0,"목돈만들기"
"95023339","test01",24,"시험용",0,29,"2017-04-29 02:01:43",3,0,27650,44,9316,2,36,23722,0,15,0,0,0,0,0,0,0,186,17949,1,"목돈만들기"
"95023339","test01",24,"시험용",0,29,"2017-04-29 02:01:43",4,0,566,15,0,3,1,0,175,2,0,0,0,0,0,0,0,186,17949,1,"목돈만들기"
"43886585","test01",50,"시험용",1,80,"2017-04-29 02:01:44",0,0,13671,12,0,31,3,8122,0,76,0,1,2152,30,0,0,0,0,0,0,"목돈만들기"
"43886585","test01",50,"시험용",1,80,"2017-04-29 02:01:44",1,1,6126,13,0,22,2,1714,0,31,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"43886585","test01",50,"시험용",1,80,"2017-04-29 02:01:44",2,0,5884,6,0,9,4,5219,0,80,0,0,0,0,2,6,8,0,0,0,"목돈만들기"
"43886585","test01",50,"시험용",1,80,"2017-04-29 02:01:44",3,0,11317,15,8476,9,4,3025,0,21,0,0,0,0,0,0,0,170,15429,1,"목돈만들기"
"43886585","test01",50,"시험용",1,80,"2017-04-29 02:01:44",4,0,3467,8,0,9,3,2467,0,31,0,0,0,0,0,0,0,170,15429,1,"목돈만들기"
"84594552","test01",34,"시험용",0,313,"2017-04-29 02:01:44",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"84594552","test01",34,"시험용",0,313,"2017-04-29 02:01:45",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"84594552","test01",34,"시험용",0,313,"2017-04-29 02:01:45",2,0,5827,8,0,52,1,49,0,52,0,0,0,0,2,8,11,0,0,0,"목돈만들기"
"84594552","test01",34,"시험용",0,313,"2017-04-29 02:01:45",3,0,20552,32,8737,20,6,2719,0,20,0,0,0,0,0,0,0,175,16211,1,"목돈만들기"
"84594552","test01",34,"시험용",0,313,"2017-04-29 02:01:45",4,0,5391,11,0,68,1,0,5386,34,0,0,0,0,0,0,0,175,16211,1,"목돈만들기"
"94907218","test01",35,"시험용",0,206,"2017-04-29 02:01:45",0,0,11300,17,0,38,2,0,27,38,0,1,849,44,0,0,0,0,0,0,"목돈만들기"
"94907218","test01",35,"시험용",0,206,"2017-04-29 02:01:46",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"94907218","test01",35,"시험용",0,206,"2017-04-29 02:01:46",2,0,8654,9,0,76,1,0,1358,66,0,0,0,0,4,9,12,0,0,0,"목돈만들기"
"94907218","test01",35,"시험용",0,206,"2017-04-29 02:01:46",3,0,7519,24,6408,14,3,0,779,8,0,0,0,0,0,0,0,128,9225,1,"목돈만들기"
"94907218","test01",35,"시험용",0,206,"2017-04-29 02:01:46",4,0,5970,8,0,62,1,0,919,54,0,0,0,0,0,0,0,128,9225,1,"목돈만들기"
"63286008","test01",36,"시험용",0,185,"2017-04-29 02:01:46",0,0,18227,14,0,82,2,0,74,82,0,1,2152,40,0,0,0,0,0,0,"목돈만들기"
"63286008","test01",36,"시험용",0,185,"2017-04-29 02:01:47",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"63286008","test01",36,"시험용",0,185,"2017-04-29 02:01:47",2,0,4656,5,0,35,1,2661,0,82,0,0,0,0,1,5,0,0,0,0,"목돈만들기"
"63286008","test01",36,"시험용",0,185,"2017-04-29 02:01:47",3,0,17270,29,8316,19,5,2605,0,19,0,0,0,0,0,0,0,166,14948,1,"목돈만들기"
"63286008","test01",36,"시험용",0,185,"2017-04-29 02:01:47",4,0,6069,3,0,35,1,5139,0,228,0,0,0,0,0,0,0,166,14948,1,"목돈만들기"
"53484301","test01",40,"시험용",1,248,"2017-04-29 02:01:47",0,0,2659,11,0,17,1,0,35,17,0,1,407,36,0,0,0,0,0,0,"목돈만들기"
"53484301","test01",40,"시험용",1,248,"2017-04-29 02:01:47",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"53484301","test01",40,"시험용",1,248,"2017-04-29 02:01:48",2,0,7157,13,0,289,0,0,50804,36,0,0,0,0,3,13,17,0,0,0,"목돈만들기"
"53484301","test01",40,"시험용",1,248,"2017-04-29 02:01:48",3,0,2261,16,5293,-383,0,104544,0,-4,0,0,0,0,0,0,0,106,5878,1,"목돈만들기"
"53484301","test01",40,"시험용",1,248,"2017-04-29 02:01:48",4,0,4239,8,0,306,0,0,29763,38,0,0,0,0,0,0,0,106,5878,1,"목돈만들기"
"45767672","test01",35,"시험용",0,68,"2017-04-29 02:01:48",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"45767672","test01",35,"시험용",0,68,"2017-04-29 02:01:48",1,1,8719,5,0,28,2,7123,0,153,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"45767672","test01",35,"시험용",0,68,"2017-04-29 02:01:49",2,0,5884,7,0,11,3,4874,0,64,0,0,0,0,2,7,9,0,0,0,"목돈만들기"
"45767672","test01",35,"시험용",0,68,"2017-04-29 02:01:49",3,0,16118,29,8073,11,7,4803,0,18,0,0,0,0,0,0,0,161,14218,1,"목돈만들기"
"45767672","test01",35,"시험용",0,68,"2017-04-29 02:01:49",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,14218,1,"목돈만들기"
"84967935","test01",44,"시험용",1,79,"2017-04-29 02:01:49",0,0,13020,19,0,31,3,2031,0,37,0,1,2152,40,0,0,0,0,0,0,"목돈만들기"
"84967935","test01",44,"시험용",1,79,"2017-04-29 02:01:49",1,1,7866,15,0,22,2,2433,0,32,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"84967935","test01",44,"시험용",1,79,"2017-04-29 02:01:50",2,0,7412,13,0,9,5,5607,0,37,0,0,0,0,3,13,14,0,0,0,"목돈만들기"
"84967935","test01",44,"시험용",1,79,"2017-04-29 02:01:50",3,0,14428,21,8457,9,6,5757,0,23,0,0,0,0,0,0,0,169,15370,1,"목돈만들기"
"84967935","test01",44,"시험용",1,79,"2017-04-29 02:01:50",4,0,2356,7,0,9,2,1529,0,26,0,0,0,0,0,0,0,169,15370,1,"목돈만들기"
"12731290","test01",20,"시험용",0,357,"2017-04-29 02:01:51",0,0,14322,18,0,44,2,0,4,44,0,1,2152,22,0,0,0,0,0,0,"목돈만들기"
"12731290","test01",20,"시험용",0,357,"2017-04-29 02:01:51",1,1,4313,7,0,47,1,0,4,47,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"12731290","test01",20,"시험용",0,357,"2017-04-29 02:01:51",2,0,4940,13,0,249,0,0,44998,25,0,0,0,0,1,13,0,0,0,0,"목돈만들기"
"12731290","test01",20,"시험용",0,357,"2017-04-29 02:01:51",3,0,28804,48,9302,13,13,3851,0,13,0,0,0,0,0,0,0,186,17906,1,"목돈만들기"
"12731290","test01",20,"시험용",0,357,"2017-04-29 02:01:51",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,17906,1,"목돈만들기"
"72723365","test01",44,"시험용",1,163,"2017-04-29 02:01:52",0,0,5753,17,0,19,2,89,0,19,0,1,849,32,0,0,0,0,0,0,"목돈만들기"
"72723365","test01",44,"시험용",1,163,"2017-04-29 02:01:52",1,1,4580,8,0,41,1,24,0,41,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"72723365","test01",44,"시험용",1,163,"2017-04-29 02:01:52",2,0,5884,11,0,87,0,0,7904,37,0,0,0,0,2,11,13,0,0,0,"목돈만들기"
"72723365","test01",44,"시험용",1,163,"2017-04-29 02:01:52",3,0,5300,15,6407,14,1,0,1075,3,0,0,0,0,0,0,0,128,9221,1,"목돈만들기"
"72723365","test01",44,"시험용",1,163,"2017-04-29 02:01:53",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,9221,1,"목돈만들기"
"40977420","test01",42,"시험용",1,43,"2017-04-29 02:01:53",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"77580617","test01",26,"시험용",0,327,"2017-04-29 02:00:20",4,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,133,9967,1,"목돈만들기"
"46687278","test01",52,"시험용",1,198,"2017-04-29 02:00:21",0,0,18227,8,0,77,2,9671,0,164,0,1,2152,28,0,0,0,0,0,0,"목돈만들기"
"46687278","test01",52,"시험용",1,198,"2017-04-29 02:00:21",1,1,8706,10,0,55,1,1065,0,63,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"46687278","test01",52,"시험용",1,198,"2017-04-29 02:00:21",2,0,8434,6,0,22,3,6810,0,114,0,0,0,0,4,6,11,0,0,0,"목돈만들기"
"46687278","test01",52,"시험용",1,198,"2017-04-29 02:00:22",3,0,11251,14,8687,22,2,0,86,22,0,0,0,0,0,0,0,174,16062,1,"목돈만들기"
"46687278","test01",52,"시험용",1,198,"2017-04-29 02:00:22",4,0,8031,13,0,22,2,3619,0,40,0,0,0,0,0,0,0,174,16062,1,"목돈만들기"
"14681","test01",34,"시험용",0,101,"2017-04-29 02:00:22",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"14681","test01",34,"시험용",0,101,"2017-04-29 02:00:23",1,1,2255,9,0,17,1,15,0,17,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"14681","test01",34,"시험용",0,101,"2017-04-29 02:00:23",2,0,8543,7,0,36,2,5236,0,93,0,0,0,0,4,7,11,0,0,0,"목돈만들기"
"14681","test01",34,"시험용",0,101,"2017-04-29 02:00:23",3,0,24344,34,9365,23,7,1535,0,22,0,0,0,0,0,0,0,187,18095,1,"목돈만들기"
"14681","test01",34,"시험용",0,101,"2017-04-29 02:00:23",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,18095,1,"목돈만들기"
"59260901","test01",38,"시험용",1,10,"2017-04-29 02:00:24",0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"59260901","test01",38,"시험용",1,10,"2017-04-29 02:00:24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"59260901","test01",38,"시험용",1,10,"2017-04-29 02:00:24",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"59260901","test01",38,"시험용",1,10,"2017-04-29 02:00:24",3,0,2311,18,5252,-3,-2,1842,0,-3,0,0,0,0,0,0,0,105,5755,1,"목돈만들기"
"59260901","test01",38,"시험용",1,10,"2017-04-29 02:00:24",4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,105,5755,1,"목돈만들기"
"49317605","test01",54,"시험용",1,41,"2017-04-29 02:00:25",0,0,27341,18,0,33,5,16597,0,84,0,1,2152,42,0,0,0,0,0,0,"목돈만들기"
"49317605","test01",54,"시험용",1,41,"2017-04-29 02:00:25",1,1,5868,8,0,24,2,3201,0,53,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"49317605","test01",54,"시험용",1,41,"2017-04-29 02:00:25",2,0,5941,12,0,9,4,4330,0,33,0,0,0,0,2,12,13,0,0,0,"목돈만들기"
"49317605","test01",54,"시험용",1,41,"2017-04-29 02:00:26",3,0,3813,7,7112,-26,0,790,0,-26,0,0,0,0,0,0,0,142,11335,1,"목돈만들기"
"49317605","test01",54,"시험용",1,41,"2017-04-29 02:00:26",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,11335,1,"목돈만들기"
"20388469","test01",28,"시험용",0,37,"2017-04-29 02:00:27",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"20388469","test01",28,"시험용",0,37,"2017-04-29 02:00:27",1,1,7730,7,0,15,3,6352,0,84,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"20388469","test01",28,"시험용",0,37,"2017-04-29 02:00:27",2,0,4902,12,0,6,5,3828,0,27,0,0,0,0,1,12,0,0,0,0,"목돈만들기"
"20388469","test01",28,"시험용",0,37,"2017-04-29 02:00:27",3,0,21593,38,8552,6,16,12321,0,16,0,0,0,0,0,0,0,171,15655,1,"목돈만들기"
"20388469","test01",28,"시험용",0,37,"2017-04-29 02:00:27",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,15655,1,"목돈만들기"
"34374558","test01",21,"시험용",0,278,"2017-04-29 02:00:28",0,0,13400,11,0,85,1,0,71,85,0,1,1582,40,0,0,0,0,0,0,"목돈만들기"
"34374558","test01",21,"시험용",0,278,"2017-04-29 02:00:28",1,1,5168,7,0,58,1,0,159,56,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"34374558","test01",21,"시험용",0,278,"2017-04-29 02:00:28",2,0,4723,7,0,51,1,39,0,51,0,0,0,0,1,7,0,0,0,0,"목돈만들기"
"34374558","test01",21,"시험용",0,278,"2017-04-29 02:00:28",3,0,26757,46,9038,15,11,237,0,13,0,0,0,0,0,0,0,181,17114,1,"목돈만들기"
"34374558","test01",21,"시험용",0,278,"2017-04-29 02:00:28",4,0,4916,6,0,69,1,0,179,67,0,0,0,0,0,0,0,181,17114,1,"목돈만들기"
"74717981","test01",47,"시험용",1,59,"2017-04-29 02:00:29",0,0,6604,9,0,23,2,3574,0,50,0,1,1582,23,0,0,0,0,0,0,"목돈만들기"
"74717981","test01",47,"시험용",1,59,"2017-04-29 02:00:29",1,1,9895,3,0,16,4,9470,0,372,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"74717981","test01",47,"시험용",1,59,"2017-04-29 02:00:29",2,0,5941,10,0,7,5,4968,0,43,0,0,0,0,2,10,11,0,0,0,"목돈만들기"
"74717981","test01",47,"시험용",1,59,"2017-04-29 02:00:30",3,0,8452,15,7484,7,3,1426,0,13,0,0,0,0,0,0,0,150,12453,1,"목돈만들기"
"74717981","test01",47,"시험용",1,59,"2017-04-29 02:00:30",4,0,4921,10,0,7,4,3948,0,35,0,0,0,0,0,0,0,150,12453,1,"목돈만들기"
"61821669","test01",40,"시험용",1,109,"2017-04-29 02:00:30",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"61821669","test01",40,"시험용",1,109,"2017-04-29 02:00:30",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"61821669","test01",40,"시험용",1,109,"2017-04-29 02:00:31",2,0,4902,12,0,33,1,0,1005,27,0,0,0,0,1,12,0,0,0,0,"목돈만들기"
"61821669","test01",40,"시험용",1,109,"2017-04-29 02:00:31",3,0,4621,18,5939,3,6,1719,0,3,0,0,0,0,0,0,0,119,7818,1,"목돈만들기"
"61821669","test01",40,"시험용",1,109,"2017-04-29 02:00:31",4,0,4532,14,0,24,1,0,824,20,0,0,0,0,0,0,0,119,7818,1,"목돈만들기"
"3654745","test01",36,"시험용",0,187,"2017-04-29 02:00:32",0,0,1847,10,0,13,1,41,0,13,0,1,407,25,0,0,0,0,0,0,"목돈만들기"
"3654745","test01",36,"시험용",0,187,"2017-04-29 02:00:32",1,1,4123,9,0,31,1,39,0,31,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"3654745","test01",36,"시험용",0,187,"2017-04-29 02:00:32",2,0,5941,8,0,98,0,0,4949,53,0,0,0,0,2,8,9,0,0,0,"목돈만들기"
"3654745","test01",36,"시험용",0,187,"2017-04-29 02:00:32",3,0,24919,33,9546,43,4,0,15799,23,0,0,0,0,0,0,0,191,18638,1,"목돈만들기"
"3654745","test01",36,"시험용",0,187,"2017-04-29 02:00:32",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,18638,1,"목돈만들기"
"51306494","test01",44,"시험용",1,271,"2017-04-29 02:00:33",0,0,12442,11,0,85,1,0,1029,79,0,1,1582,26,0,0,0,0,0,0,"목돈만들기"
"51306494","test01",44,"시험용",1,271,"2017-04-29 02:00:33",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"51306494","test01",44,"시험용",1,271,"2017-04-29 02:00:33",2,0,8767,6,0,119,1,0,20,119,0,0,0,0,4,6,8,0,0,0,"목돈만들기"
"51306494","test01",44,"시험용",1,271,"2017-04-29 02:00:33",3,0,4067,14,6068,4,2,303,0,-1,0,0,0,0,0,0,0,121,8204,1,"목돈만들기"
"51306494","test01",44,"시험용",1,271,"2017-04-29 02:00:33",4,0,8502,13,0,42,1,79,0,42,0,0,0,0,0,0,0,121,8204,1,"목돈만들기"
"35273348","test01",54,"시험용",1,141,"2017-04-29 02:00:34",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"35273348","test01",54,"시험용",1,141,"2017-04-29 02:00:34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"35273348","test01",54,"시험용",1,141,"2017-04-29 02:00:34",2,0,4793,9,0,36,1,51,0,36,0,0,0,0,1,9,0,0,0,0,"목돈만들기"
"35273348","test01",54,"시험용",1,141,"2017-04-29 02:00:34",3,0,3514,7,6904,-45,0,2432,0,-27,0,0,0,0,0,0,0,138,10711,1,"목돈만들기"
"35273348","test01",54,"시험용",1,141,"2017-04-29 02:00:35",4,0,5187,5,0,87,0,227,0,91,0,0,0,0,0,0,0,138,10711,1,"목돈만들기"
"68692483","test01",29,"시험용",0,224,"2017-04-29 02:00:35",0,0,8327,16,0,31,2,0,102,31,0,1,1582,29,0,0,0,0,0,0,"목돈만들기"
"68692483","test01",29,"시험용",0,224,"2017-04-29 02:00:35",1,1,4490,3,0,148,0,556,0,169,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"68692483","test01",29,"시험용",0,224,"2017-04-29 02:00:35",2,0,4902,12,0,27,1,69,0,27,0,0,0,0,1,12,0,0,0,0,"목돈만들기"
"68692483","test01",29,"시험용",0,224,"2017-04-29 02:00:36",3,0,19387,36,8232,15,8,3448,0,15,0,0,0,0,0,0,0,165,14695,1,"목돈만들기"
"68692483","test01",29,"시험용",0,224,"2017-04-29 02:00:36",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,14695,1,"목돈만들기"
"75103010","test01",44,"시험용",1,211,"2017-04-29 02:00:36",0,0,13671,11,0,86,1,42,0,86,0,1,2152,21,0,0,0,0,0,0,"목돈만들기"
"75103010","test01",44,"시험용",1,211,"2017-04-29 02:00:36",1,1,6130,15,0,25,2,0,44,25,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"75103010","test01",44,"시험용",1,211,"2017-04-29 02:00:36",2,0,4940,13,0,25,1,0,74,25,0,0,0,0,1,13,0,0,0,0,"목돈만들기"
"75103010","test01",44,"시험용",1,211,"2017-04-29 02:00:36",3,0,6331,16,6644,7,3,1555,0,7,0,0,0,0,0,0,0,133,9932,1,"목돈만들기"
"75103010","test01",44,"시험용",1,211,"2017-04-29 02:00:37",4,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,133,9932,1,"목돈만들기"
"99578257","test01",26,"시험용",0,204,"2017-04-29 02:00:37",0,0,5779,7,0,63,1,0,7,63,0,1,849,45,0,0,0,0,0,0,"목돈만들기"
"99578257","test01",26,"시험용",0,204,"2017-04-29 02:00:38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"99578257","test01",26,"시험용",0,204,"2017-04-29 02:00:38",2,0,4757,8,0,102,0,0,6577,43,0,0,0,0,1,8,0,0,0,0,"목돈만들기"
"99578257","test01",26,"시험용",0,204,"2017-04-29 02:00:38",3,0,9890,34,6500,8,8,2775,0,8,0,0,0,0,0,0,0,130,9501,1,"목돈만들기"
"99578257","test01",26,"시험용",0,204,"2017-04-29 02:00:38",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,9501,1,"목돈만들기"
"24592364","test01",32,"시험용",0,120,"2017-04-29 02:00:39",0,0,22784,11,0,75,2,10898,0,144,0,1,2152,35,0,0,0,0,0,0,"목돈만들기"
"24592364","test01",32,"시험용",0,120,"2017-04-29 02:00:39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"24592364","test01",32,"시험용",0,120,"2017-04-29 02:00:39",2,0,5941,12,0,21,2,2182,0,33,0,0,0,0,2,12,13,0,0,0,"목돈만들기"
"24592364","test01",32,"시험용",0,120,"2017-04-29 02:00:39",3,0,6221,26,5984,6,6,2239,0,6,0,0,0,0,0,0,0,120,7953,1,"목돈만들기"
"24592364","test01",32,"시험용",0,120,"2017-04-29 02:00:40",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,7953,1,"목돈만들기"
"88428883","test01",38,"시험용",1,90,"2017-04-29 02:00:40",0,0,15233,19,0,35,3,2827,0,43,0,1,2152,39,0,0,0,0,0,0,"목돈만들기"
"88428883","test01",38,"시험용",1,90,"2017-04-29 02:00:41",1,1,8341,9,0,25,2,5048,0,63,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"88428883","test01",38,"시험용",1,90,"2017-04-29 02:00:41",2,0,7500,4,0,10,5,7087,0,182,0,0,0,0,3,4,4,0,0,0,"목돈만들기"
"88428883","test01",38,"시험용",1,90,"2017-04-29 02:00:41",3,0,23050,30,9467,10,11,11706,0,25,0,0,0,0,0,0,0,189,18402,1,"목돈만들기"
"88428883","test01",38,"시험용",1,90,"2017-04-29 02:00:41",4,0,2501,6,0,10,2,1763,0,34,0,0,0,0,0,0,0,189,18402,1,"목돈만들기"
"35398201","test01",41,"시험용",1,137,"2017-04-29 02:00:42",0,0,3792,14,0,17,2,0,2,17,0,1,407,44,0,0,0,0,0,0,"목돈만들기"
"35398201","test01",41,"시험용",1,137,"2017-04-29 02:00:42",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"35398201","test01",41,"시험용",1,137,"2017-04-29 02:00:42",2,0,4656,5,0,90,0,0,475,82,0,0,0,0,1,5,0,0,0,0,"목돈만들기"
"35398201","test01",41,"시험용",1,137,"2017-04-29 02:00:42",3,0,6107,18,6395,9,3,930,0,6,0,0,0,0,0,0,0,128,9184,1,"목돈만들기"
"35398201","test01",41,"시험용",1,137,"2017-04-29 02:00:43",4,0,2261,13,0,11,1,55,0,11,0,0,0,0,0,0,0,128,9184,1,"목돈만들기"
"43530188","test01",30,"시험용",0,281,"2017-04-29 02:00:43",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"43530188","test01",30,"시험용",0,281,"2017-04-29 02:00:43",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"43530188","test01",30,"시험용",0,281,"2017-04-29 02:00:44",2,0,7500,9,0,96,1,0,5147,57,0,0,0,0,3,9,9,0,0,0,"목돈만들기"
"43530188","test01",30,"시험용",0,281,"2017-04-29 02:00:44",3,0,17244,34,7949,15,7,2790,0,15,0,0,0,0,0,0,0,159,13847,1,"목돈만들기"
"43530188","test01",30,"시험용",0,281,"2017-04-29 02:00:44",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,13847,1,"목돈만들기"
"22579695","test01",47,"시험용",1,217,"2017-04-29 02:00:45",0,0,7486,14,0,34,2,0,102,34,0,1,2152,23,0,0,0,0,0,0,"목돈만들기"
"22579695","test01",47,"시험용",1,217,"2017-04-29 02:00:45",1,1,9005,6,0,104,1,1326,0,122,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"22579695","test01",47,"시험용",1,217,"2017-04-29 02:00:45",2,0,5941,4,0,42,1,4207,0,144,0,0,0,0,2,4,5,0,0,0,"목돈만들기"
"22579695","test01",47,"시험용",1,217,"2017-04-29 02:00:45",3,0,21114,23,9884,33,4,1983,0,33,0,0,0,0,0,0,0,198,19651,1,"목돈만들기"
"22579695","test01",47,"시험용",1,217,"2017-04-29 02:00:45",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,19651,1,"목돈만들기"
"49155395","test01",22,"시험용",0,83,"2017-04-29 02:00:46",0,0,15624,8,0,45,2,10624,0,141,0,1,2152,40,0,0,0,0,0,0,"목돈만들기"
"49155395","test01",22,"시험용",0,83,"2017-04-29 02:00:46",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"49155395","test01",22,"시험용",0,83,"2017-04-29 02:00:46",2,0,5884,5,0,7,5,5485,0,103,0,0,0,0,2,5,7,0,0,0,"목돈만들기"
"49155395","test01",22,"시험용",0,83,"2017-04-29 02:00:47",3,0,19340,42,7957,7,15,10584,0,11,0,0,0,0,0,0,0,159,13871,1,"목돈만들기"
"49155395","test01",22,"시험용",0,83,"2017-04-29 02:00:47",4,0,1586,14,0,7,2,24,0,7,0,0,0,0,0,0,0,159,13871,1,"목돈만들기"
"87030638","test01",35,"시험용",0,46,"2017-04-29 02:00:47",0,0,3852,17,0,13,2,0,23,13,0,1,849,30,0,0,0,0,0,0,"목돈만들기"
"87030638","test01",35,"시험용",0,46,"2017-04-29 02:00:48",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"87030638","test01",35,"시험용",0,46,"2017-04-29 02:00:48",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"87030638","test01",35,"시험용",0,46,"2017-04-29 02:00:48",3,0,8358,25,6542,22,2,0,4821,9,0,0,0,0,0,0,0,131,9627,1,"목돈만들기"
"87030638","test01",35,"시험용",0,46,"2017-04-29 02:00:49",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,9627,1,"목돈만들기"
"67493234","test01",51,"시험용",1,209,"2017-04-29 02:00:49",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"67493234","test01",51,"시험용",1,209,"2017-04-29 02:00:49",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"67493234","test01",51,"시험용",1,209,"2017-04-29 02:00:50",2,0,8543,9,0,48,1,2220,0,65,0,0,0,0,4,9,13,0,0,0,"목돈만들기"
"67493234","test01",51,"시험용",1,209,"2017-04-29 02:00:50",3,0,18736,19,9977,35,3,1887,0,35,0,0,0,0,0,0,0,200,19932,1,"목돈만들기"
